latitude,longitude,name,price,property_type,month,country_code,suburb,rating,city,availability,minimum_nights,maximum_nights,room_type,bedrooms,bathrooms,amenities_count,number_of_reviews
41.37479,2.15566,Spacious and quiet duplex apartment in Poble Sec,130,Apartment,3,ES,Sants-Montjuïc,7,Unknown,,3,365,Entire home/apt,3.0,2.0,51,129
41.39193,2.15255,SPACIOUS RAMBLA CATALUÑA,130,Apartment,3,ES,L'Antiga Esquerra de l'Eixample,5,Unknown,,32,32,Entire home/apt,4.0,2.0,24,1
-22.985816199811516,-43.192297491066334,2 Bedroom Ipanema-Copacabana,306,Apartment,2,BR,Copacabana,5,Unknown,,4,30,Entire home/apt,2.0,1.5,12,2
20.78484,-156.46697,Sugar Beach Resort 1BR Ground Floor Condo !,239,Condominium,3,US,Maui,5,Unknown,,4,1125,Entire home/apt,1.0,1.0,18,0
41.06018,28.98641,HAPPY TO HELP YOU,227,Apartment,2,TR,Şişli,5,Unknown,,1,1125,Private room,1.0,2.0,28,0
40.70017,-73.92081,Brooklyn Bushwhick Private Room,35,Apartment,3,US,Brooklyn,5,Unknown,,1,1125,Private room,1.0,1.0,16,0
40.76964,-73.92117,"Bright, Modern, Spacious Duplex Apt",90,Apartment,3,US,Astoria,5,Unknown,,2,3,Entire home/apt,1.0,1.5,30,28
45.55264,-73.60386,Appartement 3 1/2 en résidence,35,Condominium,3,CA,Villeray-Saint-Michel-Parc-Extension,5,Unknown,,5,45,Entire home/apt,1.0,1.0,9,2
20.79664,-156.5039,302 Kanai A Nalu Ocean front/view,400,Condominium,3,US,Maui,5,Unknown,,7,1123,Entire home/apt,2.0,2.0,51,7
22.31915,114.16984,"Mongkok Luxury Studio, New Reno *4A",298,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,60,1125,Entire home/apt,0.0,1.0,11,1
40.72404,-73.99529,Furnished Nolita Studio,200,Apartment,3,US,Manhattan,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,12,0
19.26787,-155.87508,Cottage on Kona Coffee Farm,65,Cabin,3,US,Island of Hawaiʻi,5,Unknown,,5,1125,Entire home/apt,1.0,1.0,19,1
-34.08087,151.15761,Bundeena Garden Studio near beaches,109,Cabin,3,AU,Cronulla,9,Unknown,,2,7,Entire home/apt,1.0,1.0,27,230
41.15171,-8.67643,LightHouse with Sea View,80,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,40,1
-22.970523926945454,-43.398422063779684,Aluguel para Olimpiadas,1000,Apartment,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,17,0
40.78626,-73.94429,Huge bedroom in luxurious apartment,40,Apartment,3,US,Manhattan,5,Unknown,,4,1125,Private room,1.0,1.0,17,2
-22.980690335847203,-43.21889444085009,listing_id: (Phone number hidden by Airbnb) THE BEST LOCATION IN LEBLON,518,Apartment,2,BR,Leblon,5,Unknown,,2,1125,Entire home/apt,3.0,3.0,18,11
-22.985703885018637,-43.20246232850196,Beautiful in Ipanema for your Family,351,Apartment,2,BR,Ipanema,5,Unknown,,3,90,Entire home/apt,3.0,2.5,17,4
40.79208,-73.96482,Luxury 1 Bedroom Central Park Views,1000,Condominium,3,US,Manhattan,5,Unknown,,30,1125,Entire home/apt,1.0,1.0,35,24
40.98909,29.04503,"Cosy flat,walking distance tocenter",190,Apartment,2,TR,Kadıköy,5,Unknown,,1,1125,Private room,1.0,2.0,17,5
22.27928,114.19243,Tai Hang (Causeway Bay) Sunny Aprt',761,Apartment,3,HK,Causeway Bay,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,12,11
41.40462,2.15884,GRACE BEAUTIFUL LOFT IN BARCELONA-At least 32 days,60,Apartment,3,ES,Gràcia,5,Unknown,,31,330,Entire home/apt,1.0,1.0,19,6
22.317520000000002,114.25746,Clean room in quiet area,188,Apartment,3,HK,,5,Unknown,,1,365,Private room,1.0,1.0,23,27
22.27681,114.18233,Lovely room in Caueway Bay!,353,Apartment,3,HK,Wan Chai District,5,Unknown,,1,1125,Private room,1.0,1.0,11,0
-33.86771,151.16994,ROOM + ENSUITE INNER CITY MOD HOUSE,125,House,3,AU,Lilyfield/Rozelle,5,Unknown,,2,1125,Private room,1.0,2.0,14,12
41.04902,28.98352,A cosy room for female student,90,Apartment,2,TR,Şişli,5,Unknown,,3,15,Private room,1.0,1.0,16,2
40.75482,-73.96776,Large Duplex in Midtown East with backyard!,350,Apartment,3,US,Manhattan,7,Unknown,,2,1125,Entire home/apt,2.0,2.0,35,112
-33.84297,151.21478,Harbourside Apartment - Water Views,161,Apartment,3,AU,Neutral Bay,5,Unknown,,2,365,Entire home/apt,1.0,1.0,30,41
41.14736,-8.61504,O'Porto Studio | Historic Center,40,Loft,2,PT,,10,Unknown,,2,1120,Entire home/apt,1.0,1.0,31,380
41.38701,2.17561,DOUBLE ROOM IN THE HEART OF BCN,25,Apartment,3,ES,Ciutat Vella,7,Unknown,,1,1125,Private room,1.0,1.0,17,108
41.14507,-8.61655,Apartamento São Bento da Vitória 2 - Amazing view,80,Apartment,2,PT,,9,Unknown,,2,300,Entire home/apt,1.0,1.5,21,211
-23.00273936515431,-43.42564904825581,Apartamento de Luxo para Olimpíadas,933,Condominium,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,17,0
41.00359,28.97622,Midillis 202 (Double Room),148,Apartment,2,TR,Fatih,5,Unknown,,2,1125,Private room,1.0,1.0,25,24
40.71112,-73.91932,"Bright, sunny quite room Bushwick",60,Apartment,3,US,Ridgewood,5,Unknown,,2,1125,Private room,1.0,1.0,12,2
-22.941799837438328,-43.179580196689336,.CidadeMaravilhosa.2017RIO,246,Apartment,2,BR,Botafogo,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,7,0
40.70998,-73.94854,*CoZy Private Williamsburg Home*,225,Apartment,3,US,Williamsburg,6,Unknown,,2,1125,Entire home/apt,2.0,1.0,23,94
41.00404,28.98018,,506,Apartment,2,TR,Sultanahmet,5,Unknown,,1,1125,Private room,1.0,1.0,16,0
-33.90987,151.2009,Beautiful Ensuite Room -Easy access to city,75,House,3,AU,Beaconsfield,5,Unknown,,30,1125,Private room,1.0,2.5,17,2
45.47348,-73.58664,1 sunny bedroom in large St-Henri appartment,70,Apartment,3,CA,Saint-Henri,5,Unknown,,3,15,Private room,1.0,1.0,16,2
40.68174,-73.91365,Brick House: Unique Garden Apartment! King Bed!,125,Apartment,3,US,Brooklyn,5,Unknown,,2,365,Entire home/apt,1.0,1.0,35,37
20.73013,-156.44917,2 BR Oceanview - Great Location!,200,Condominium,3,US,Kihei/Wailea,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,21,17
41.04095,29.00425,Nice Decorated Studio in Central,633,Townhouse,2,TR,Beşiktaş,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,19,0
41.38005,2.15395,1 or 2 rooms with private terrace in shared flat,65,Apartment,3,ES,La Nova Esquerra de l'Eixample,6,Unknown,,2,1125,Private room,2.0,1.0,47,57
41.37249,2.15573,MONTJUIC FOUNTAINS APARTMENT,85,Apartment,3,ES,Sants-Montjuïc,5,Unknown,,1,1125,Entire home/apt,4.0,2.0,15,43
21.28572,-157.83857,Pineapple Paradise,135,Apartment,3,US,Honolulu,6,Unknown,,2,365,Entire home/apt,0.0,1.0,32,87
21.61601,-158.08687,* Lani Beach House,895,House,3,US,North Shore,5,Unknown,,4,1125,Entire home/apt,3.0,2.0,19,0
-22.986550485203637,-43.230457787230115,Apartamento com 2 quartos Leblon,548,Apartment,2,BR,Leblon,5,Unknown,,2,365,Entire home/apt,2.0,1.0,19,2
45.53481,-73.55985,cozy house and garden in the heart of Montréal,64,Apartment,3,CA,Le Plateau,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,21,5
41.3791,2.16851,2 confortables habitaciones en el centro de BCN!,35,Apartment,3,ES,El Raval,6,Unknown,,1,1125,Private room,2.0,1.0,23,54
41.14464,-8.61181,Fabulous occasion orange,34,Apartment,2,PT,,8,Unknown,,2,1125,Entire home/apt,0.0,1.0,20,163
41.39796,2.16126,Habitación centro Barcelona,25,Apartment,3,ES,Gràcia,5,Unknown,,1,1125,Private room,1.0,1.0,15,0
41.37587,2.15375,Next to Barcelona Fair and Magic Fountain,90,Apartment,3,ES,Eixample,5,Unknown,,1,1125,Entire home/apt,4.0,1.0,17,20
21.88234,-159.47554,Prince Kuhio 315 ocean view steps to the beach,234,Apartment,3,US,Kauaʻi,5,Unknown,,1,1125,Private room,1.0,1.0,15,4
40.73598,-73.98161,2 Bedroom in The East Village!,125,Apartment,3,US,Manhattan,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,12,19
41.42112,2.20085,habitación doble tranquila con luz,31,Apartment,3,ES,Sant Martí,5,Unknown,,1,1125,Private room,1.0,1.0,11,23
22.28352,114.15076,Conveniently located apartment,793,Apartment,3,HK,Central & Western District,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,6,1
-33.88944,151.23526,Executive Luxury design Apartment,461,Apartment,3,AU,Woollahra,5,Unknown,,2,365,Entire home/apt,2.0,1.0,15,35
41.04768,28.98361,Quiet room in central Istanbul,95,Apartment,2,TR,Şişli,5,Unknown,,1,1125,Private room,1.0,1.0,14,0
40.72804,-73.95646,Charming Private Brooklyn Bedroom,105,Apartment,3,US,Greenpoint,6,Unknown,,1,1125,Private room,1.0,1.0,14,58
-22.926541739219996,-43.178454975194995,Apartamento/Loft no Flamengo,179,Loft,2,BR,Catete,5,Unknown,,3,15,Entire home/apt,0.0,1.0,16,0
41.14366,-8.61825,Lulapartment II,60,Apartment,2,PT,,9,Unknown,,2,1125,Entire home/apt,2.0,1.5,18,229
45.51625,-73.55495,Loue 1 chambre privée,60,Apartment,3,CA,Downtown Montreal,5,Unknown,,1,1125,Private room,1.0,2.5,18,0
19.61171,-155.97975,The Sassy Lilac Megan Love Room,100,House,3,US,Kailua/Kona,9,Unknown,,1,1125,Private room,1.0,1.5,33,203
45.51028,-73.57179,Feel like home,55,Apartment,3,CA,Le Plateau-Mont-Royal,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,31,42
40.78898,-73.97589,Amazing Upper West Side Loft-Studio,79,Loft,3,US,Upper West Side,5,Unknown,,30,1125,Entire home/apt,,1.0,17,12
40.87794,29.06648,Burgazada da çarşıya yakın daire,348,Apartment,2,TR,,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,18,22
40.71353,-73.96216,"Bright, Bohemian, Spacious Apt in Williamsburg",125,Condominium,3,US,Brooklyn,5,Unknown,,2,30,Entire home/apt,1.0,1.0,22,16
22.31871,114.17082,Twin Room With Window,283,Bed and breakfast,3,HK,Yau Tsim Mong,5,Unknown,,4,365,Private room,1.0,1.0,26,38
41.06422,28.99911,6 min. walk to metro & metrobus,100,Apartment,2,TR,Şişli,5,Unknown,,7,1125,Private room,1.0,1.0,16,0
40.68675,-73.97713,"Big, glamorous, 4BR, 3-story house",499,House,3,US,Fort Greene,7,Unknown,,2,1125,Entire home/apt,4.0,2.0,36,104
-22.984126941422254,-43.2285561930115,Charming apartment with balcony,250,Apartment,2,BR,Leblon,5,Unknown,,3,89,Entire home/apt,1.0,1.0,11,22
45.52572,-73.58677,Nice room with queen sized bed,30,Apartment,3,CA,Le Plateau-Mont-Royal,7,Unknown,,30,730,Private room,1.0,1.5,14,122
19.43327,-155.22212,The Ohana at Volcanoes National Park!,100,Guesthouse,3,US,Island of Hawaiʻi,10,Unknown,,1,30,Entire home/apt,1.0,1.0,51,385
22.28491,114.13508,Brand new apartment next to HKU,550,Apartment,3,HK,Central & Western District,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,17,0
-22.9106385343457,-43.182736348008305,Cozy and modern Lapa-studio,112,Apartment,2,BR,,5,Unknown,,3,360,Entire home/apt,1.0,1.0,42,33
41.37903,2.17877,Apartamento en casco antiguo,55,Apartment,3,ES,Ciutat Vella,5,Unknown,,31,1125,Entire home/apt,3.0,1.0,46,7
40.78465,-73.95735,Museum Mile 1 BR - Madison Ave,133,Apartment,3,US,Manhattan,5,Unknown,,30,365,Entire home/apt,1.0,1.0,20,7
40.76485,-73.93959,"1 bedroom in Astoria, Queens",65,Apartment,3,US,Queens,5,Unknown,,1,1125,Private room,1.0,1.0,13,1
22.2982,114.17366,Wellyet Guest House@Room 2,267,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,1,1125,Private room,1.0,1.0,21,36
40.68683,-73.92922,Fresh and modern 1BR in Bed-Stuy,79,Apartment,3,US,Bedford-Stuyvesant,8,Unknown,,2,1125,Entire home/apt,1.0,1.0,19,180
19.67155,-155.9943,The Local Nook // Cozy Kona Hale,150,Guest suite,3,US,Kailua/Kona,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,22,25
22.28515,114.15037,Studio Apartment w/ Private Rooftop,903,Apartment,3,HK,Central & Western District,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,12,1
22.30692,114.17106,Convenient & Cozy Private Rm@Jordan,424,Apartment,3,HK,Jordan,9,Unknown,,2,1125,Private room,1.0,1.0,15,211
41.01001,28.977,Double Room,359,Bed and breakfast,2,TR,Sultanahmet,5,Unknown,,1,1125,Private room,1.0,1.0,13,0
22.28737,114.14238,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,903,Apartment,3,HK,Central & Western District,5,Unknown,,4,1125,Entire home/apt,2.0,1.0,21,3
40.83307,-73.93957,1 BR 1/2 block to A/B/C/D trains,48,Apartment,3,US,Manhattan,5,Unknown,,7,30,Private room,1.0,1.0,23,45
-33.89172,151.26826,Bondi beach sunny house,55,House,3,AU,Bondi Beach,5,Unknown,,2,1125,Private room,1.0,1.0,10,1
-22.980722086375625,-43.18908543651725,STUDIO COPACABANA VISTA MAR,250,Other,2,BR,Copacabana,5,Unknown,,5,1125,Entire home/apt,0.0,1.0,13,2
-22.93691870901323,-43.19177327893577,★Cozy doble bedroom ★Nearby Christ the Redeemer★,52,House,2,BR,Laranjeiras,6,Unknown,,2,10,Private room,1.0,2.0,35,76
41.39142,2.183,"Double Suite, with private bathroom.",40,Apartment,3,ES,Eixample,5,Unknown,,1,1125,Private room,1.0,1.0,32,4
40.69263,-73.99438,"Conveniently Located, Sunny Brooklyn Heights!",150,Apartment,3,US,Brooklyn,6,Unknown,,30,365,Entire home/apt,1.0,1.0,15,95
-22.89369868524118,-43.30213630920409,Quarto próximo ao Estádio Olímpico,142,House,2,BR,Encantado,5,Unknown,,1,1125,Private room,1.0,1.0,5,0
40.70186,-73.92745,Cute apt in artist's home,85,Apartment,3,US,Bushwick,9,Unknown,,2,50,Entire home/apt,1.0,1.0,5,207
40.672,-73.94247,Luxury Style Space: ideal for short or longterm!,38,Apartment,3,US,Brooklyn,6,Unknown,,1,1125,Private room,1.0,1.0,25,75
45.5993,-73.55486,Appartement avec gymnase et sauna,60,Apartment,3,CA,Anjou,5,Unknown,,179,179,Entire home/apt,1.0,1.0,22,0
-33.81861,151.00818,Two Bed Room Spacious brand new,124,Apartment,3,AU,,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,14,0
40.97602,29.06318,Göztepe Single Room,42,Apartment,2,TR,Kadıköy,5,Unknown,,1,365,Private room,1.0,1.0,25,0
22.27878,114.18445,BEST REVIEWS*BEST MALLS*SAFE STAY*DIMSUM*CWB*MTR,1492,Apartment,3,HK,Wan Chai District,5,Unknown,,2,1124,Entire home/apt,3.0,2.0,54,36
22.05273,-159.32835,Direct Oceanfront - Unit 149,139,Condominium,3,US,Kauaʻi,5,Unknown,,3,180,Entire home/apt,0.0,1.0,11,19
-33.87351,151.1943,Room double bed $ 740 for 2 weeks,53,Apartment,3,AU,Pyrmont,5,Unknown,,1,1125,Private room,1.0,1.0,13,0
-33.88848,151.1965,Inner City Terrace - 2 rooms 2 beds - 4 ppl.,171,Townhouse,3,AU,Darlington,5,Unknown,,2,7,Private room,2.0,1.5,25,3
-22.98369162798043,-43.38281341435767,Barra da Tijuca: cobertura ESPETACULAR,1000,Condominium,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,5.0,4.5,43,1
-22.9680008638951,-43.182415799103794,Beautiful complete 200m apt.,3499,Apartment,2,BR,Copacabana,5,Unknown,,5,30,Entire home/apt,4.0,4.0,20,0
-23.004059877448853,-43.34951832545693,Barra da Tijuca: 2 suites overlooking the ocean and lagoon,298,Apartment,2,BR,Barra da Tijuca,5,Unknown,,15,30,Entire home/apt,2.0,2.0,28,0
-23.011657136740638,-43.32809919833523,Suíte TOP frente Mar Barra posto 4 + Café da Manhã,108,Condominium,2,BR,Barra da Tijuca,7,Unknown,,1,1125,Private room,1.0,1.0,51,107
22.40435,113.9801,Apartment in Tuen Mun.............,502,Apartment,3,HK,,5,Unknown,,1,1125,Shared room,1.0,1.0,9,0
40.72182,-73.99449,2 BR Queen Size Sunny - Nolita,250,Apartment,3,US,Manhattan,9,Unknown,,4,1125,Entire home/apt,2.0,1.0,24,217
41.13534,-8.60605,"Casa ""Voltaria"", o desejo de voltar",120,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,3.0,1.0,18,10
41.0344,28.98378,taksim de lux studyo,269,Apartment,2,TR,Cihangir,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,17,0
20.69055,-156.43546,Amazing Ocean View Condo in Wailea!,345,Condominium,3,US,Kihei/Wailea,6,Unknown,,4,30,Entire home/apt,3.0,2.0,30,65
41.43038,2.17935,Double room with private bathroom,38,Apartment,3,ES,Vilapicina i la Torre Llobeta,5,Unknown,,32,40,Private room,1.0,1.0,22,12
45.54904,-73.5824,,150,Apartment,3,CA,Rosemont-La Petite-Patrie,5,Unknown,,6,1125,Entire home/apt,1.0,1.0,9,1
-33.662,151.32223,Cruisy apartment by the sea,151,Apartment,3,AU,,5,Unknown,,2,30,Entire home/apt,0.0,1.0,20,2
-23.030647771247256,-43.47716330794789,O charme de estar em frente à praia,548,Serviced apartment,2,BR,,5,Unknown,,5,1125,Entire home/apt,1.0,1.0,64,2
45.5221,-73.58715,Colourful apt in Plateau/Mile End,75,Apartment,3,CA,Mile End,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,35,25
-23.02338692141779,-43.49085154894161,Ideal para famílias!Muita segurança,131,Apartment,2,BR,Recreio dos Bandeirantes,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,44,31
40.67549,-73.98057,"Spacious, Sunny Room in Park Slope",85,House,3,US,Park Slope,5,Unknown,,2,1125,Private room,1.0,1.5,13,1
-23.008791637258927,-43.364530263111185,"Vista magnifica mar,lagoa,montanha.",209,Apartment,2,BR,Barra da Tijuca,5,Unknown,,2,30,Entire home/apt,1.0,1.0,19,5
41.39137,2.17434,Two bedroom apartment,155,Apartment,3,ES,Eixample,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,23,23
19.9732,-155.22848,"Mahalo Aina Sanctuary, Dreamtime Room",135,Farm stay,3,US,Island of Hawaiʻi,5,Unknown,,2,1125,Private room,1.0,1.0,43,9
-22.95295957541284,-43.19254931342515,Spacious bedroom with a trundle bed in Botafogo,317,House,2,BR,Botafogo,5,Unknown,,2,1125,Private room,1.0,1.5,27,5
-33.86943,151.21842,Spacious Four Bedroom Terrace,650,House,3,AU,Woolloomooloo,5,Unknown,,1,1125,Entire home/apt,4.0,2.0,17,0
22.30039,114.17308,☼☼ Lovely Colorful Studio ☼☼ Tsim Sha Tsui,502,Apartment,3,HK,Yau Tsim Mong,10,Unknown,,1,365,Entire home/apt,0.0,1.0,35,269
41.1455,-8.63001,Apartamento Centro histórico,75,Apartment,2,PT,,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,11,5
-22.93881029842621,-43.356043748726336,linda casa com piscina em condomínio e arrumadeira,399,House,2,BR,,5,Unknown,,5,25,Entire home/apt,2.0,2.5,20,1
-23.015910719795656,-43.45405770602672,Cobertura de Luxo -Olimpíadas,2499,Apartment,2,BR,Recreio dos Bandeirantes,5,Unknown,,15,25,Entire home/apt,4.0,7.0,8,0
-22.98217661277284,-43.207314073514915,3 Quartos Ipanema c/Piscina,399,Apartment,2,BR,Ipanema,5,Unknown,,1,1125,Entire home/apt,3.0,3.5,26,5
20.69735,-156.4409,PALMS AT WAILEA #905-2BR-REMODELED-LARGE LANAI-AC,240,Condominium,3,US,Maui,5,Unknown,,5,1125,Entire home/apt,2.0,2.0,45,18
41.39922,2.15761,great Terrace&lift city center,58,Apartment,3,ES,Gràcia,9,Unknown,,1,1125,Entire home/apt,2.0,1.0,54,213
-33.90087,151.21181,Sunny Courtyard Apartment - Sydney,165,Apartment,3,AU,Waterloo,5,Unknown,,1,3,Entire home/apt,1.0,1.0,50,0
22.31463,114.16885,"Kowloon Mongkok 1812 Twin Room A, near station",306,Apartment,3,HK,Mong Kok,6,Unknown,,2,90,Private room,0.0,1.0,20,71
41.03746,28.97483,Beyoğlunda Şirin Kullanışlı Stüdyo2,90,Apartment,2,TR,Taksim,8,Unknown,,1,1125,Entire home/apt,1.0,1.0,16,176
45.51702,-73.57981,18C.  NICE AND COZY 2 BEDROOMS. PERFECT LOCATION!,90,Apartment,3,CA,Le Plateau,6,Unknown,,1,1125,Entire home/apt,2.0,1.0,23,93
45.5084,-73.57711,Charming and cozy condo Plateau Mt-Royal/ McGill,68,Condominium,3,CA,Le Plateau-Mont-Royal,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,17,16
41.18877,-8.58364,Porto-amazing room with ensuite,30,Apartment,2,PT,,5,Unknown,,2,15,Private room,1.0,1.0,9,4
41.13469,-8.60906,HOUSE INHISTORICAL AREA GAIA-OPORTO,65,House,2,PT,,5,Unknown,,2,30,Entire home/apt,2.0,1.0,14,29
41.39932,2.14733,Penthouse. Terrace.,87,Apartment,3,ES,Sarrià-Sant Gervasi,6,Unknown,,3,1100,Entire home/apt,3.0,2.0,40,95
45.54566,-73.59462,Au cœur de la Petite Patrie,115,Apartment,3,CA,Rosemont-La Petite-Patrie,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,1,13
41.15292,-8.61302,Premium Exclusive house & garden Rua Almada,125,House,2,PT,,5,Unknown,,3,1125,Entire home/apt,2.0,2.5,19,22
41.05766,28.98327,Cozy&clean room in Sisli next to subway,158,Apartment,2,TR,Şişli,5,Unknown,,1,1125,Private room,1.0,1.0,19,1
-33.89605,151.26907,Cottage in Bondi/Tamarama,242,Chalet,3,AU,Bondi,5,Unknown,,5,1125,Entire home/apt,1.0,1.0,11,0
41.14543,-8.60033,B. Arts IV,50,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,2.0,14,3
21.87821,-159.46122,Kiahuna 307: Corner Condo Over The Moir Gardens,246,Condominium,3,US,Kauaʻi,5,Unknown,,1,365,Entire home/apt,1.0,1.0,14,28
22.38087,113.99074,Private Room in Hong Kong Golden Coast,314,Apartment,3,HK,,5,Unknown,,8,1125,Private room,1.0,1.0,10,0
22.29937,114.17546,Cozy & in the heart of Kowloon,691,Apartment,3,HK,Yau Tsim Mong,5,Unknown,,4,1125,Entire home/apt,1.0,1.0,15,3
40.76079,-73.93215000000001,Bright Room in Spacious Astoria Apt,65,Apartment,3,US,Queens,5,Unknown,,1,1125,Private room,1.0,1.0,10,5
41.04747,28.97895,"Very nice location, cozy home!",47,Apartment,2,TR,Şişli,5,Unknown,,1,1125,Private room,1.0,1.0,13,0
41.39139,2.16424,"Spacious, bright, central. AC. Rambla Catalunya",599,Serviced apartment,3,ES,Eixample,5,Unknown,,2,29,Entire home/apt,4.0,2.0,29,4
45.49665,-73.55863,MODERN CONDO WITH VIEW - GRIFFIN,79,Apartment,3,CA,Griffintown,5,Unknown,,2,2,Entire home/apt,2.0,1.0,19,1
40.70126,-73.93285,Ranch Abode Loft in Bushwick,99,Loft,3,US,Bushwick,5,Unknown,,5,120,Entire home/apt,0.0,1.0,34,39
19.48649,-155.10302,Eco Hale Hawaii in the Rainforest Lots Of Aloha,80,Cabin,3,US,Island of Hawaiʻi,10,Unknown,,3,30,Entire home/apt,1.0,1.0,31,291
41.38665,2.12933,Beautiful Area Single Room,95,Apartment,3,ES,Les Corts,5,Unknown,,2,20,Private room,1.0,1.0,17,17
41.14791,-8.61184,Central apartment in Almada street,45,Apartment,2,PT,,6,Unknown,,5,1125,Entire home/apt,1.0,1.0,11,57
41.39726,2.16963,Renovated Modern Apartment with Cathedral Views,199,Apartment,3,ES,Dreta de l'Eixample,8,Unknown,,4,1124,Entire home/apt,3.0,1.5,48,165
41.00755,28.97218,BEST HOME in the BlueMosq area!,564,Serviced apartment,2,TR,Sultanahmet,5,Unknown,,1,1125,Entire home/apt,3.0,2.0,24,18
41.39416,2.16365,Allotja't en un elegant i lluminós pis modernista al costat de Passeig de Gràcia,255,Apartment,3,ES,Eixample,7,Unknown,,3,60,Entire home/apt,3.0,2.0,68,126
-23.007563334386806,-43.33422634714254,Apto Olimpíadas praia Barra Tijuca,3301,Condominium,2,BR,Barra da Tijuca,5,Unknown,,15,1125,Entire home/apt,4.0,3.5,20,0
45.51891,-73.55889,Charmante chambre - Berri Uqam,40,Apartment,3,CA,Gay Village,5,Unknown,,1,1125,Private room,1.0,1.0,15,4
-33.89741,151.26982,Tamarama Penthouse apartment,225,Apartment,3,AU,Tamarama,5,Unknown,,5,1125,Entire home/apt,3.0,2.0,22,27
41.14364,-8.61628,Shining view in the city heart 5,70,Loft,2,PT,,5,Unknown,,3,1124,Entire home/apt,1.0,1.0,22,7
-22.98839563811481,-43.358437016600945,3 quartos Península Barra da Tijuca,1600,Apartment,2,BR,Barra da Tijuca,5,Unknown,,1,1125,Entire home/apt,3.0,2.0,12,0
